U+2A2F \vectimes
U+D756 \bfsansAlpha
U+21CD \nLeftarrow
U+29D7 \blackhourglass
U+02B5 \textsupturnrrtail
U+27DB \dashVdash
U+03BD \upnu
U+D57A \bffrakO
U+D624 \itsansc
U+D448 \itU
U+2AED \bNot
U+25C1 \triangleleft
U+2AD9 \forkv
U+22DF \curlyeqsucc
U+03D0 \upvarbeta
U+29F1 \errbarblackdiamond
U+2250 \doteq
U+25D8 \inversebullet
U+21DC \longleftzigzagarrow
U+D759 \bfsansDelta
U+D773 \bfsansdelta
U+D547 \BbbP
U+22FC \nis
U+D46C \bfitE
U+D6ED \itMu
U+D409 \bfJ
U+0294 \textglotstop
U+D554 \Bbbc
U+D508 \frakE
U+22E1 \nsucccurlyeq
U+250A \bdquadvdash
U+2311 \sqlozenge
U+23A3 \lbracklend
U+D5AC \sansM
U+25A0 \blacksquare
U+03DD \updigamma
U+22B7 \imageof
U+D64D \bfitsansR
U+D475 \bfitN
U+D5A0 \sansA
U+23AB \rbraceuend
U+007C \vert
U+253C \bdbvbh
U+D6CE \bfnu
U+D59E \bffraky
U+D62E \itsansm
U+2A38 \odiv
U+2567 \bduvbH
U+21C4 \rightleftarrows
U+2A49 \capbarcup
U+033F \textdoubleoverline
U+2A9C \eqqslantgtr
U+003E \greater
U+25B0 \parallelogramblack
U+02CD \textlowmacron
U+D438 \itE
U+D47D \bfitV
U+25AF \vrectangle
U+D4A7 \scrL
U+02D3 \textlhalfring
U+D763 \bfsansXi
U+D4C7 \scrr
U+23B9 \rvboxline
U+D65B \bfitsansf
U+2976 \ltlarr
U+039C \upMu
U+0272 \textltailn
U+D5E2 \bfsansO
U+D407 \bfH
U+0237 \textdotlessj
U+306E \hiraganano
U+2272 \lesssim
U+239D \lparenlend
U+2AC1 \submult
U+03D1 \upvartheta
U+D5FE \bfsansq
U+D6EF \itXi
U+D4E8 \bfscrY
U+D416 \bfW
U+D797 \bfitsansTheta
U+2A3C \intprod
U+223C \sim
U+2242 \eqsim
U+21AE \nleftrightarrow
U+200A \hspace
U+2293 \sqcap
U+2034 \trprime
U+D480 \bfitY
U+D7EF \bfsansthree
U+2249 \napprox
U+2157 \fracthreefifths
U+D61E \itsansW
U+D757 \bfsansBeta
U+D6E8 \itEta
U+2294 \sqcup
U+D720 \bfitEpsilon
U+D402 \bfC
U+2AB3 \preceqq
U+029D \textctj
U+2AE5 \DashV
U+02D2 \textrhalfring
U+2946 \leftarrowplus
U+278F \blackcircledsanssix
U+2975 \rightarrowapprox
U+D433 \bfz
U+D465 \itx
U+D674 \ttE
U+007D \rbrace
U+D49E \scrC
U+00AA \textordfeminine
U+D529 \frakl
U+2246 \simneqq
U+2A4A \twocups
U+D515 \frakR
U+25BC \bigblacktriangledown
U+299D \rightanglemdot
U+22C2 \bigcap
U+2032 \textprime
U+23E4 \strns
U+24CA \circledU
U+D4F3 \bfscrj
U+D6F7 \itPhi
U+2AD0 \csup
U+D6C5 \bfdelta
U+0262 \textscg
U+D6CA \bfiota
U+D592 \bffrakm
U+2A31 \timesbar
U+D7E2 \sanszero
U+D6C7 \bfzeta
U+D53F \BbbH
U+D43F \itL
U+2423 \textvisiblespace
U+2569 \bduVbH
U+D504 \frakA
U+FE38 \underbrace
U+D613 \itsansL
U+D5FB \bfsansn
U+26B2 \neuter
U+02A6 \texttslig
U+2989 \llangle
U+D71E \bfitGamma
U+D732 \bfitChi
U+24D8 \circledi
U+296B \dashleftharpoondown
U+21F7 \nvleftarrow
U+228E \uplus
U+D4AE \scrS
U+23B4 \overbracket
U+2AB8 \succapprox
U+2322 \smallfrown
U+21B1 \Rsh
U+25C0 \blacktriangleleft
U+D7C9 \bfitsansvarpi
U+215A \fracfivesixths
U+0153 \oe
U+22D0 \Subset
U+23B2 \sumtop
U+294D \updownharpoonleftright
U+D653 \bfitsansX
U+2AF5 \nhVvert
U+D734 \bfitOmega
U+2982 \typecolon
U+D463 \itv
U+297C \leftfishtail
U+D71B \itvarpi
U+29B9 \operp
U+273D \dingasterisk
U+29F5 \opbackslash
U+21A0 \twoheadrightarrow
U+2057 \qprime
U+D6DD \bfvartheta
U+2A3D \intprodr
U+2A6A \dotsim
U+2089 \subnine
U+D462 \itu
U+2791 \blackcircledsanseight
U+220E \QED
U+3014 \lbrbrak
U+250C \bddvrh
U+2ACB \subsetneqq
U+0313 \osmooth
U+20AC \euro
U+2AF3 \parsim
U+D4D2 \bfscrC
U+D590 \bffrakk
U+25D2 \circlebottomhalfblack
U+02DA \textringaccent
U+007E \textasciitilde
U+D722 \bfitEta
U+298D \lbrackultick
U+222A \cup
U+030B \H
U+D51D \frakZ
U+D7C1 \bfitsanspsi
U+2AEE \revnmid
U+294B \leftrightharpoondownup
U+29C2 \cirscir
U+290F \dbkarow
U+D4F4 \bfscrk
U+2A55 \wedgeonwedge
U+D777 \bfsanstheta
U+25A8 \squareneswfill
U+215C \fracthreeeighths
U+D76F \bfsansnabla
U+D622 \itsansa
U+0362 \texttieunderrightarrow
U+D501 \bfscrx
U+D594 \bffrako
U+D6D9 \bfpsi
U+D528 \frakk
U+D65C \bfitsansg
U+29E2 \shuffle
U+D5EF \bfsansb
U+D666 \bfitsansq
U+D4A6 \scrK
U+D607 \bfsansz
U+22E4 \sqsubsetneq
U+24CF \circledZ
U+026C \textbeltl
U+2572 \bdnwse
U+2942 \rightarrowshortleftarrow
U+D68F \ttf
U+23A9 \lbracelend
U+FE37 \overbrace
U+D490 \bfito
U+2A5C \midbarwedge
U+21B7 \curvearrowright
U+2A88 \gneq
U+2A46 \cupovercap
U+D70C \itrho
U+D4E4 \bfscrU
U+256A \bdbvbH
U+2A22 \ringplus
U+20D1 \rightharpoonaccent
U+D6F2 \itRho
U+22CD \backsimeq
U+D779 \bfsanskappa
U+D5E8 \bfsansU
U+2A85 \lessapprox
U+D6FE \itgamma
U+24D0 \circleda
U+298B \lbrackubar
U+21D1 \Uparrow
U+2A62 \doublebarvee
U+D40E \bfO
U+D519 \frakV
U+D4C2 \scrm
U+D612 \itsansK
U+D70F \ittau
U+2243 \simeq
U+D5F6 \bfsansi
U+D48E \bfitm
U+D67C \ttM
U+D46E \bfitG
U+D7A2 \bfitsansSigma
U+2A8E \gsime
U+2559 \bduVrh
U+D752 \bfitvarkappa
U+026F \textturnm
U+299E \angles
U+2A43 \barcap
U+205F \medmathspace
U+2A6C \simminussim
U+2082 \subtwo
U+2129 \turnediota
U+2AEA \barV
U+2ACE \rsqhook
U+25D1 \circlerighthalfblack
U+D6A1 \ttx
U+27C1 \whiteinwhitetriangle
U+0271 \textltailm
U+2A7A \gtcir
U+2A78 \equivDD
U+D686 \ttW
U+228F \sqsubset
U+D572 \bffrakG
U+D4CD \scrx
U+D483 \bfitb
U+22BD \barvee
U+2973 \leftarrowsimilar
U+25AD \hrectangle
U+26A0 \triangleexclam
U+D5AB \sansL
U+D4E9 \bfscrZ
U+D42A \bfq
U+25BB \whitepointerright
U+20A1 \textcolonmonetary
U+2038 \caretinsert
U+D58C \bffrakg
U+D41A \bfa
U+D7EC \bfsanszero
U+02E5 \tonebarextrahigh
U+2005 \thickspace
U+2A9A \eqqgtr
U+D570 \bffrakE
U+0023 \#
U+27F1 \DDownarrow
U+21A9 \hookleftarrow
U+D461 \itt
U+D795 \bfitsansZeta
U+2A2A \minusdot
U+D4FA \bfscrq
U+00FE \th
U+D770 \bfsansalpha
U+2115 \BbbN
U+0279 \textturnr
U+0274 \textscn
U+0393 \upGamma
U+2A39 \triangleplus
U+D436 \itC
U+2564 \bddvbH
U+278D \blackcircledsansfour
U+D49D \scrB
U+D55E \Bbbm
U+00A2 \textcent
U+D5E1 \bfsansN
U+D4A3 \scrH
U+D4B2 \scrW
U+23DE \overbrace
U+D6C2 \bfalpha
U+29A8 \measanglerutone
U+0025 \%
U+29B6 \circledvert
U+0276 \textscoelig
U+028A \textupsilon
U+25FE \mdsmblksquare
U+2A26 \plussim
U+D451 \itd
U+2283 \supset
U+24CE \circledY
U+2991 \langledot
U+D526 \fraki
U+3012 \postalmark
U+D668 \bfitsanss
U+D667 \bfitsansr
U+D5CD \sanst
U+2A0E \intBar
U+263E \leftmoon
U+21B2 \Ldsh
U+0325 \textsubring
U+2211 \sum
U+D458 \itk
U+02D7 \textretracted
U+29B3 \emptysetoarr
U+29F7 \rsolbar
U+24C3 \circledN
U+D660 \bfitsansk
U+25A2 \squoval
U+24E8 \circledy
U+29B8 \obslash
U+22A0 \boxtimes
U+2ABB \Prec
U+D608 \itsansA
U+02B1 \textsuphth
U+1D85 \textpalhookl
U+25BD \bigtriangledown
U+03F6 \upbackepsilon
U+D7BF \bfitsansphi
U+22E7 \gnsim
U+23A6 \rbracklend
U+D512 \frakO
U+0021 \exclam
U+0263 \textgamma
U+034C \textdoubletilde
U+03B2 \textbeta
U+D516 \frakS
U+2952 \barleftharpoonup
U+296D \dashrightharpoondown
U+22A1 \boxdot
U+003D \equal
U+D545 \BbbN
U+2156 \fractwofifths
U+D56B \Bbbz
U+2047 \Question
U+2207 \nabla
U+2305 \varbarwedge
U+2033 \dprime
U+D6C1 \bfnabla
U+D64A \bfitsansO
U+255D \bduVlH
U+204F \textsemicolonreversed
U+D5D5 \bfsansB
U+D533 \frakv
U+29D4 \lftimes
U+298A \rrangle
U+20EE \underleftarrow
U+00A4 \textcurrency
U+01B5 \Zbar
U+D6EE \itNu
U+D73C \bfiteta
U+D4E5 \bfscrV
U+D430 \bfw
U+22CF \curlywedge
U+D69E \ttu
U+D5D9 \bfsansF
U+0396 \upZeta
U+D76C \bfsansChi
U+2019 \rq
U+2553 \bddVrh
U+251C \bdbvrh
U+21A7 \mapsdown
U+22F7 \isinobar
U+D5B9 \sansZ
U+02C7 \textrise
U+2AE1 \perps
U+D75B \bfsansZeta
U+2244 \nsime
U+D7A8 \bfitsansOmega
U+223E \ac
U+2AFD \sslash
U+D70E \itsigma
U+D73D \bfittheta
U+2037 \textbacktrprime
U+210C \frakH
U+203E \overline
U+D464 \itw
U+29F9 \xbsol
U+D48F \bfitn
U+29ED \blackcircledownarrow
U+0195 \texthvlig
U+211B \scrR
U+25F8 \ultriangle
U+23A0 \rparenlend
U+0192 \textflorin
U+2A98 \egsdot
U+2AAB \lat
U+21C2 \downharpoonright
U+2551 \bdVrule
U+2146 \itBbbd
U+D441 \itN
U+2A80 \gesdot
U+D796 \bfitsansEta
U+005B \lbrack
U+213E \BbbGamma
U+203B \textreferencemark
U+D5DC \bfsansI
U+20EB \textoverlaytwosolidus
U+2209 \notin
U+032D \textsubcircum
U+2A15 \pointint
U+23E7 \elinters
U+D616 \itsansO
U+D641 \bfitsansF
U+D422 \bfi
U+221D \varpropto
U+211C \Re
U+D597 \bffrakr
U+24D1 \circledb
U+212C \scrB
U+263F \mercury
U+03B3 \upgamma
U+296F \downupharpoonsleftright
U+2918 \nVtwoheadrightarrowtail
U+02CB \textgrave
U+2039 \guilsinglleft
U+3015 \rbrbrak
U+0250 \textturna
U+D5E7 \bfsansT
U+D58F \bffrakj
U+D6EA \itIota
U+D7FB \ttfive
U+033D \textovercross
U+03C0 \uppi
U+D582 \bffrakW
U+2AA3 \partialmeetcontraction
U+0265 \textturnh
U+237C \rangledownzigzagarrow
U+D4E6 \bfscrW
U+2588 \blockfull
U+27D6 \rightouterjoin
U+25B3 \bigtriangleup
U+D4AC \scrQ
U+00B4 \textasciiacute
U+0398 \upTheta
U+D494 \bfits
U+29A4 \angleubar
U+031C \textsublhalfring
U+D614 \itsansM
U+207F \supn
U+03F5 \upepsilon
U+20EC \overrightharpoondown
U+D5DD \bfsansJ
U+231A \watchicon
U+20D2 \vertoverlay
U+2945 \rightarrowplus
U+220C \nni
U+0259 \textschwa
U+02E0 \ipasupgamma
U+21C6 \leftrightarrows
U+03A0 \upPi
U+201B \quotsinglright
U+29A9 \measanglelutonw
U+25CE \bullseye
U+D5A6 \sansG
U+2043 \hyphenbullet
U+223B \kernelcontraction
U+2A32 \btimes
U+2AB7 \precapprox
U+D5C0 \sansg
U+2AA0 \simgE
U+03BC \upmu
U+2080 \subzero
U+D605 \bfsansx
U+2968 \rightleftharpoonsup
U+2196 \nwarrow
U+D6AF \bfTheta
U+2A19 \intcap
U+2648 \aries
U+21F5 \downuparrows
U+03A6 \upPhi
U+2A52 \veeodot
U+2309 \rceil
U+21F9 \nvleftrightarrow
U+D5DA \bfsansG
U+2687 \circledtwodots
U+27F0 \UUparrow
U+D750 \bfitepsilon
U+24CB \circledV
U+29A2 \turnangle
U+D5B0 \sansQ
U+0286 \textctesh
U+D5A2 \sansC
U+2052 \textdiscount
U+033C \textseagull
U+D425 \bfl
U+D482 \bfita
U+267E \acidfree
U+D63D \bfitsansB
U+D551 \BbbZ
U+24BB \circledF
U+22DC \eqless
U+D772 \bfsansgamma
U+D473 \bfitL
U+2988 \rrparenthesis
U+D74B \bfitphi
U+D6DB \bfpartial
U+2223 \shortmid
U+0296 \textinvglotstop
U+290E \leftdbkarrow
U+D4CC \scrw
U+D400 \bfA
U+D4CB \scrv
U+D557 \Bbbf
U+D444 \itQ
U+2A93 \lesges
U+24D3 \circledd
U+D531 \frakt
U+2A6F \hatapprox
U+2229 \cap
U+22DA \lesseqgtr
U+2A65 \rsub
U+255E \bdbvrH
U+292F \fdiagovnearrow
U+29B1 \emptysetobar
U+00D7 \times
U+02C5 \textdptr
U+2340 \APLnotbackslash
U+2660 \spadesuit
U+031D \textraising
U+293F \ccwundercurvearrow
U+00C6 \AE
U+03B4 \updelta
U+2202 \partial
U+0267 \texththeng
U+22C3 \bigcup
U+2609 \astrosun
U+0282 \textrtails
U+2323 \smile
U+D675 \ttF
U+027F \textlhti
U+2192 \rightarrow
U+21BA \acwopencirclearrow
U+2A7D \leqslant
U+2300 \diameter
U+2558 \bduvrH
U+21B8 \barovernorthwestarrow
U+01C0 \textpipe
U+2A6E \asteq
U+0251 \textscripta
U+0335 \textoverlayshortstroke
U+033E \textvtilde
U+D65D \bfitsansh
U+D538 \BbbA
U+2287 \supseteq
U+0318 \textadvancing
U+213C \Bbbpi
U+D7D5 \bfseven
U+D532 \fraku
U+D61F \itsansX
U+D685 \ttV
U+2790 \blackcircledsansseven
U+24E7 \circledx
U+29C5 \boxbslash
U+25B2 \bigblacktriangleup
U+25FF \lrtriangle
U+D41D \bfd
U+D6FA \itOmega
U+2118 \wp
U+255C \bduVlh
U+D429 \bfp
U+29F6 \dsol
U+25B1 \parallelogram
U+200C \zwnonjoin
U+D53B \BbbD
U+D718 \itvarkappa
U+D498 \bfitw
U+D5D4 \bfsansA
U+D7FD \ttseven
U+D4B1 \scrV
U+2201 \complement
U+D692 \tti
U+D691 \tth
U+2140 \Bbbsum
U+02B0 \textsuph
U+027A \textturnlonglegr
U+0266 \texthth
U+22AE \nVdash
U+D71A \itvarrho
U+D644 \bfitsansI
U+D738 \bfitgamma
U+29CC \triangles
U+D45A \itm
U+2009 \thinspace
U+29CF \ltrivb
U+D61D \itsansV
U+03A8 \upPsi
U+27E0 \lozengeminus
U+29BB \olcross
U+2903 \nvRightarrow
U+21C3 \downharpoonleft
U+2649 \taurus
U+2282 \subset
U+2AFF \bigtalloblong
U+D683 \ttT
U+2075 \supfive
U+219A \nleftarrow
U+22B9 \hermitmatrix
U+2956 \barleftharpoondown
U+D5BB \sansb
U+29E5 \eqvparsl
U+2AC2 \supmult
U+0391 \upAlpha
U+22A3 \dashv
U+2AD3 \subsup
U+D6DA \bfomega
U+D72E \bfitSigma
U+D568 \Bbbw
U+2269 \gneqq
U+D455 \ith
U+29DC \iinfin
U+D73F \bfitkappa
U+D4D0 \bfscrA
U+25E4 \ulblacktriangle
U+0234 \textctl
U+29CE \rtriltri
U+D5A4 \sansE
U+D680 \ttQ
U+2A73 \eqqsim
U+2917 \nvtwoheadrightarrowtail
U+2AD5 \subsub
U+2641 \earth
U+D46F \bfitH
U+0257 \texthtd
U+D4B7 \scrb
U+0316 \textsubgrave
U+00BA \textordmasculine
U+0127 \textcrh
U+01AA \textlooptoprevesh
U+2149 \itBbbj
U+D4E1 \bfscrR
U+2953 \rightharpoonupbar
U+2713 \checkmark
U+D7DD \Bbbfive
U+29B7 \circledparallel
U+2A5F \wedgebar
U+D477 \bfitP
U+2235 \because
U+2780 \circledsansone
U+296E \updownharpoonsleftright
U+21C7 \leftleftarrows
U+03BA \upkappa
U+0255 \textctc
U+2928 \toea
U+2A36 \otimeshat
U+D6AB \bfDelta
U+29D9 \rvzigzag
U+D6B6 \bfOmicron
U+2ADB \mlcp
U+296A \leftharpoonupdash
U+D60E \itsansG
U+D6C9 \bftheta
U+D4B3 \scrX
U+25E8 \squarerightblack
U+2566 \bddVbH
U+D576 \bffrakK
U+22D2 \Cap
U+24DF \circledp
U+D669 \bfitsanst
U+D511 \frakN
U+2ADC \forks
U+22E5 \sqsupsetneq
U+D502 \bfscry
U+24E1 \circledr
U+2786 \circledsansseven
U+2A70 \approxeqq
U+D51A \frakW
U+039B \upLambda
U+01C2 \textdoublebarpipe
U+23B8 \lvboxline
U+D4A1 \scrF
U+D574 \bffrakI
U+0277 \textcloseomega
U+230A \lfloor
U+D59F \bffrakz
U+2AE3 \dashV
U+0289 \textbaru
U+2275 \ngtrsim
U+21E9 \downwhitearrow
U+2AA2 \Gt
U+2957 \rightharpoondownbar
U+29F2 \errbarcircle
U+D604 \bfsansw
U+29D5 \rftimes
U+1D84 \textlhookk
U+2A3B \triangletimes
U+D69F \ttv
U+223D \backsim
U+2292 \sqsupseteq
U+24DB \circledl
U+D456 \iti
U+D621 \itsansZ
U+2921 \nwsearrow
U+D7AA \bfitsansalpha
U+D6BE \bfChi
U+2A23 \plushat
U+211A \BbbQ
U+233D \obar
U+D68A \tta
U+0268 \textbari
U+D559 \Bbbh
U+031F \textsubplus
U+D523 \frakf
U+21FD \leftarrowtriangle
U+24C2 \circledM
U+2A2C \minusrdots
U+D782 \bfsanssigma
U+D4C3 \scrn
U+03C5 \upupsilon
U+27F4 \rightarrowonoplus
U+2550 \bdHrule
U+025B \textepsilon
U+22F1 \ddots
U+D45B \itn
U+D64C \bfitsansQ
U+00B0 \textdegree
U+24D4 \circlede
U+21CA \downdownarrows
U+D45C \ito
U+29D0 \vbrtri
U+0152 \OE
U+22F8 \isinvb
U+2923 \hknwarrow
U+239C \lparenextender
U+D466 \ity
U+D540 \BbbI
U+22D5 \equalparallel
U+2B14 \squareurblack
U+D527 \frakj
U+22AA \Vvdash
U+22EC \ntrianglelefteq
U+D5B4 \sansU
U+2A8A \gnapprox
U+29D3 \fbowtie
U+2ACF \csub
U+D4D6 \bfscrG
U+25F6 \circlelrquad
U+D467 \itz
U+D790 \bfitsansAlpha
U+D79B \bfitsansMu
U+D7F8 \tttwo
U+219D \rightwavyarrow
U+23E3 \benzenr
U+2036 \textbackdprime
U+2A8D \lsime
U+2647 \pluto
U+29EF \errbarblacksquare
U+2461 \circledtwo
U+2132 \Finv
U+02BE \texthamza
U+228C \cupleftarrow
U+27C5 \lbag
U+D5C6 \sansm
U+227F \succsim
U+2A9D \simless
U+29C1 \ogreaterthan
U+2508 \bdquadhdash
U+0361 \t
U+2074 \supfour
U+24C7 \circledR
U+D739 \bfitdelta
U+D5FC \bfsanso
U+D5FD \bfsansp
U+03F0 \upvarkappa
U+D678 \ttI
U+D5D1 \sansx
U+2592 \blockhalfshaded
U+D7A1 \bfitsansvarTheta
U+256C \bdbVbH
U+D469 \bfitB
U+27E9 \rangle
U+21FB \nVrightarrow
U+D493 \bfitr
U+2A2D \opluslhrim
U+0328 \textpolhk
U+01C1 \textdoublepipe
U+D4D4 \bfscrE
U+266F \sharp
U+2010 \texthyphen
U+D677 \ttH
U+0312 \oturnedcomma
U+0302 \hat
U+24B9 \circledD
U+D7B3 \bfitsanskappa
U+22D4 \pitchfork
U+D447 \itT
U+22E6 \lnsim
U+2AFA \geqqslant
U+2977 \leftarrowless
U+2AE0 \shortuptack
U+2A24 \simplus
U+02DD \textdoubleacute
U+D4DD \bfscrN
U+D717 \itvartheta
U+D6B5 \bfXi
U+204E \textasterisklow
U+D44B \itX
U+298E \rbracklrtick
U+D760 \bfsansLambda
U+29B2 \emptysetocirc
U+D6F9 \itPsi
U+D506 \frakC
U+2460 \circledone
U+2961 \bardownharpoonleft
U+D5B3 \sansT
U+D704 \itiota
U+D67F \ttP
U+D690 \ttg
U+D6D4 \bfsigma
U+02C8 \textprimstress
U+2AA4 \glj
U+2214 \dotplus
U+D6C3 \bfbeta
U+2296 \ominus
U+272A \circledstar
U+27EB \rAngle
U+27EC \Lbrbrak
U+22AC \nvdash
U+23A7 \lbraceuend
U+2A5A \wedgemidvert
U+27C6 \rbag
U+2A45 \cupvee
U+D54A \BbbS
U+D4FE \bfscru
U+2A83 \lesdotor
U+D768 \bfsansSigma
U+221C \fourthroot
U+2137 \gimel
U+0303 \tilde
U+2462 \circledthree
U+2688 \blackcircledrightdot
U+D60B \itsansD
U+D5C4 \sansk
U+0326 \textsubcomma
U+20DE \enclosesquare
U+22CC \rightthreetimes
U+D4BD \scrh
U+2A48 \cupbarcap
U+D560 \Bbbo
U+21BC \leftharpoonup
U+0288 \textrtailt
U+D6DF \bfphi
U+0283 \textesh
U+D6B4 \bfNu
U+22EB \ntriangleright
U+D514 \frakQ
U+D410 \bfQ
U+D53D \BbbF
U+03C3 \upsigma
U+27E8 \langle
U+D43D \itJ
U+291A \righttail
U+2A7C \gtquest
U+2963 \upharpoonsleftright
U+23AD \rbracelend
U+21DE \nHuparrow
U+D65A \bfitsanse
U+0291 \textctz
U+23A2 \lbrackextender
U+02CC \textsecstress
U+D40F \bfP
U+D794 \bfitsansEpsilon
U+2013 -
U+2939 \acwleftarcarrow
U+2024 \enleaderonedot
U+2A20 \zpipe
U+D6FC \italpha
U+D7C4 \bfitsansepsilon
U+D712 \itchi
U+03D2 \upUpsilon
U+224E \Bumpeq
U+29D8 \lvzigzag
U+300B \rAngle
U+24E6 \circledw
U+20DD \enclosecircle
U+D70D \itvarsigma
U+D56D \bffrakB
U+2226 \nparallel
U+2A33 \smashtimes
U+D481 \bfitZ
U+D7EA \sanseight
U+2254 \coloneq
U+01C3 \textexclam
U+214A \PropertyLine
U+D4CE \scry
U+2584 \blocklowhalf
U+D5DB \bfsansH
U+21DF \nHdownarrow
U+D67B \ttL
U+2318 \cloverleaf
U+D443 \itP
U+D63F \bfitsansD
U+D74D \bfitpsi
U+23B1 \rmoustache
U+21C9 \rightrightarrows
U+2552 \bddvrH
U+27FF \longrightzigzagarrow
U+D632 \itsansq
U+21A5 \mapsup
U+227C \preccurlyeq
U+24C0 \circledK
U+2194 \leftrightarrow
U+D6A8 \bfAlpha
U+22F6 \varisinobar
U+2914 \nvrightarrowtail
U+25F7 \circleurquad
U+D585 \bffrakZ
U+2ACA \supsetapprox
U+D7ED \bfsansone
U+D623 \itsansb
U+26AC \mdsmwhtcircle
U+02DE \textrhoticity
U+24DE \circledo
U+27FD \Longmapsfrom
U+D52F \frakr
U+230E \urcrop
U+01B0 \uhorn
U+2A41 \uminus
U+D454 \itg
U+263D \rightmoon
U+22A9 \Vdash
U+2935 \downrightcurvedarrow
U+23A5 \rbrackextender
U+2111 \Im
U+292D \seovnearrow
U+D41F \bff
U+25C2 \smallblacktriangleleft
U+21D6 \Nwarrow
U+D643 \bfitsansH
U+219F \twoheaduparrow
U+24B6 \circledA
U+2967 \leftrightharpoonsdown
U+D5B1 \sansR
U+D420 \bfg
U+D727 \bfitMu
U+2A97 \elsdot
U+2929 \tosa
U+03C2 \upvarsigma
U+2079 \supnine
U+033A \textinvsubbridge
U+2605 \bigstar
U+D7E5 \sansthree
U+D43A \itG
U+2AF0 \midcir
U+2135 \aleph
U+D575 \bffrakJ
U+D51F \frakb
U+2555 \bddvlH
U+214B \upand
U+D43C \itI
U+032C \textsubwedge
U+2646 \neptune
U+D7A9 \bfitsansnabla
U+21D7 \Nearrow
U+266D \flat
U+296C \rightharpoonupdash
U+291F \diamondleftarrowbar
U+039E \upXi
U+2987 \llparenthesis
U+2789 \circledsansten
U+2AC9 \subsetapprox
U+2B1A \dottedsquare
U+D5B7 \sansX
U+D723 \bfitTheta
U+2908 \downarrowbarred
U+2027 \hyphenpoint
U+2008 \punctspace
U+D746 \bfitrho
U+2A3E \fcmp
U+027C \textlonglegr
U+D721 \bfitZeta
U+2563 \bdbVlH
U+2A1A \intcup
U+2AFB \texttripleslash
U+1D00 \textsca
U+2A0C \iiiint
U+29AF \measangledltosw
U+27DA \DashVDash
U+D583 \bffrakX
U+25EA \squarelrblack
U+25CB \mdlgwhtcircle
U+0331 \underbar
U+260E \phone
U+D792 \bfitsansGamma
U+20E5 \textoverlaybackslash
U+2ABA \succnapprox
U+D7A5 \bfitsansPhi
U+2A82 \gesdoto
U+2A99 \eqqless
U+222B \int
U+D487 \bfitf
U+D43E \itK
U+27DE \longdashv
U+D499 \bfitx
U+2A0D \intbar
U+2642 \male
U+0336 \textoverlaylongstroke
U+2612 \XBox
U+D55C \Bbbk
U+25B5 \vartriangle
U+25C7 \mdlgwhtdiamond
U+00BC \textonequarter
U+02C1 \textraiserevglotstop
U+D748 \bfitsigma
U+20DB \dddot
U+232E \profalar
U+D628 \itsansg
U+D4A9 \scrN
U+2A77 \ddotseq
U+02AF \textvibyy
U+D50B \frakH
U+D5A5 \sansF
U+D7BD \bfitsanstau
U+D4B4 \scrY
U+20DF \enclosediamond
U+2A5E \doublebarwedge
U+2AB1 \precneq
U+27C7 \veedot
U+229F \boxminus
U+D581 \bffrakV
U+25D3 \circletophalfblack
U+D548 \BbbQ
U+D7B6 \bfitsansnu
U+299A \vzigzag
U+03C8 \uppsi
U+D710 \itupsilon
U+2ADA \topfork
U+22BC \barwedge
U+02BF \textain
U+24E4 \circledu
U+D697 \ttn
U+2AF4 \interleave
U+226D \nasymp
U+D76A \bfsansUpsilon
U+D48C \bfitk
U+224C \varbackcong
U+2962 \leftharpoonsupdown
U+0330 \wideutilde
U+D6E0 \bfvarrho
U+D405 \bfF
U+D7B9 \bfitsanspi
U+23A4 \rbrackuend
U+22F2 \disin
U+D521 \frakd
U+21AF \downzigzagarrow
U+22E3 \nsqsupseteq
U+20D0 \leftharpoonaccent
U+D765 \bfsansPi
U+01AD \texthtt
U+D5A7 \sansH
U+21A6 \mapsto
U+22D7 \gtrdot
U+D5AA \sansK
U+2568 \bduVbh
U+2015 \horizbar
U+D478 \bfitQ
U+D58E \bffraki
U+2621 \danger
U+27C3 \subsetcirc
U+2227 \wedge
U+2142 \sansLmirrored
U+219C \leftsquigarrow
U+D75F \bfsansKappa
U+D6E2 \itAlpha
U+232A \crangle
U+0329 \textsyllabic
U+D534 \frakw
U+D5F2 \bfsanse
U+21B4 \linefeed
U+2329 \clangle
U+2A34 \otimeslhrim
U+2932 \nwovnearrow
U+2787 \circledsanseight
U+01A0 \Ohorn
U+03B7 \upeta
U+2AC4 \supedot
U+D44D \itZ
U+0273 \textrtailn
U+D671 \ttB
U+D4F8 \bfscro
U+D6FB \itnabla
U+D591 \bffrakl
U+D7A4 \bfitsansUpsilon
U+D40D \bfN
U+D7D9 \bbone
U+D5ED \bfsansZ
U+29C0 \olessthan
U+030C \widecheck
U+02E2 \ipasups
U+D4C9 \scrt
U+D6F0 \itOmicron
U+D64E \bfitsansS
U+29E4 \smeparsl
U+27D3 \pullback
U+25DC \ularc
U+22B5 \trianglerighteq
U+27E4 \whitesquaretickleft
U+02E3 \ipasupx
U+2A68 \equivVert
U+D421 \bfh
U+229E \boxplus
U+0399 \upIota
U+D4B0 \scrU
U+D413 \bfT
U+233F \APLnotslash
U+D446 \itS
U+02ED \ipaunaspirated
U+D63E \bfitsansC
U+D702 \iteta
U+D6F3 \itvarTheta
U+22FA \nisd
